,Stkcd,year,ACCM
833,000828,2020,0.166913791320177
834,000829,2018,0.109487387265716
835,000830,2018,0.0531074865758136
836,000830,2019,0.0805925629973359
837,000830,2020,0.0727719148056894
838,000831,2018,0.178625791520203
839,000831,2019,0.079495240985625
840,000831,2020,0.14534775125983
841,000833,2018,0.0330654183117528
842,000833,2019,0.015305711186798
843,000833,2020,0.0910256079892505
844,000835,2018,0.269234710691537
845,000836,2018,0.109341887034056
846,000836,2019,0.0133329996894618
847,000836,2020,0.0890123554778062
848,000837,2018,0.0306320519305194
849,000837,2019,0.0621843135912655
850,000837,2020,0.0307630937448393
851,000838,2018,0.0994574015139832
852,000838,2019,0.136750582677099
853,000839,2018,0.00883964288580605
854,000848,2018,0.0276459216325907
855,000850,2018,0.00961398653234208
856,000850,2019,0.105119156551073
857,000850,2020,0.0260422083193238
858,000851,2018,0.0133798613377121
859,000851,2019,0.0607386027825268
860,000851,2020,0.0350339967063384
861,000852,2018,0.0604050147066306
862,000852,2019,0.0965664615033286
863,000852,2020,0.0173822602585049
864,000856,2018,0.0412935926273527
865,000856,2019,0.0287939852841353
866,000856,2020,0.0239103084164537
867,000858,2018,0.0285952751374025
868,000858,2019,0.0754024167910659
869,000858,2020,0.0638688915060268
870,000859,2018,0.0405473204241467
871,000859,2019,0.000595622265448791
872,000859,2020,0.0312358324215658
873,000860,2018,0.124367776094833
874,000860,2019,0.0425131537510648
875,000860,2020,0.04540750153763
876,000861,2018,0.0280166914812364
877,000861,2019,0.0696420941125288
878,000861,2020,0.0635730043495036
879,000862,2018,0.0948693759885834
880,000862,2019,0.0557978330114181
881,000862,2020,0.0686681481780957
882,000863,2018,0.223271924958175
883,000863,2019,0.161350446724016
884,000863,2020,0.14627936084104
885,000868,2018,0.117535814083284
886,000868,2019,0.0651289550432855
887,000868,2020,0.15167425242973
888,000869,2018,0.00221486544272262
889,000869,2019,0.0122983720999275
890,000869,2020,0.0311324284343105
891,000875,2018,0.0579577080101925
892,000875,2019,0.0806573226156276
893,000875,2020,0.0772934854478561
894,000876,2018,0.041792073825329
895,000876,2019,0.0588360764939814
896,000876,2020,0.0291904570512093
897,000877,2018,0.025653067907112
898,000877,2019,0.0667251910193781
899,000877,2020,0.0864649299440736
900,000878,2018,0.0525446898814331
901,000878,2019,0.0154654939759841
902,000878,2020,0.101452970626513
903,000880,2018,0.00144825054337148
904,000880,2019,0.0160069623855995
905,000880,2020,0.0350476215648285
906,000881,2018,0.0051169492673732
907,000882,2018,0.0391203674435932
908,000883,2018,0.0291414787468366
909,000885,2018,0.05256200371345
910,000885,2019,0.0700193305915366
911,000885,2020,0.0351497517245315
912,000886,2018,0.0419748801493849
913,000886,2019,0.0151163367820792
914,000886,2020,0.0581734462119464
915,000887,2018,0.00412227958250292
916,000888,2018,0.0639941487578872
917,000888,2019,0.0587245710239709
918,000888,2020,0.0927065766977549
919,000889,2018,0.0354538214755368
920,000889,2019,0.283946710987471
921,000889,2020,0.0346507437732451
922,000890,2018,0.149548911555146
923,000890,2019,0.318391496566919
924,000890,2020,0.469465961909327
925,000892,2018,0.114307906313148
926,000893,2018,0.0077883309790703
927,000893,2019,0.00972402289013116
928,000893,2020,0.0123399292625246
929,000895,2018,0.0252392740280629
930,000895,2019,0.024547230337483
931,000895,2020,0.0158417996277046
932,000897,2018,0.1952327641985
933,000897,2019,0.0415357383622179
934,000897,2020,0.0818134551595443
935,000898,2018,0.00532443646302954
936,000898,2019,0.0979898305037934
937,000898,2020,0.0911636364953021
938,000899,2018,0.0114048188806278
939,000899,2019,0.0159918736857786
940,000899,2020,0.0390513122403361
941,000900,2018,0.0697623811741187
942,000900,2019,0.12459287179451
943,000900,2020,0.0230566700065608
944,000901,2018,0.0329728183295777
945,000902,2018,0.0691073456827561
946,000903,2018,0.0791451674740511
947,000903,2019,0.0976002445481862
948,000903,2020,0.141712009923963
949,000905,2018,0.0262298332757949
950,000905,2019,0.0778135807973521
951,000905,2020,0.0286904758640494
952,000906,2018,0.0172868461854339
953,000906,2019,0.0535003145993523
954,000906,2020,0.0785813396462274
955,000908,2018,0.0461391665651707
956,000909,2018,0.134017178900961
957,000909,2019,0.0620311985769789
958,000909,2020,0.0789043868593908
959,000910,2018,0.0443839927131328
960,000910,2019,0.0369661082956664
961,000911,2018,0.239455889209399
962,000911,2019,0.156903584435224
963,000911,2020,0.197584695236683
964,000912,2018,0.0163907319589674
965,000912,2019,0.0177835110545349
966,000912,2020,0.0332860148450346
967,000913,2018,0.0219869857737678
968,000913,2019,0.0535539409299647
969,000913,2020,0.062241058175443
970,000915,2018,0.14173090425042
971,000915,2019,0.0161141336078507
972,000915,2020,0.130094089156972
973,000917,2018,0.0528184480604446
974,000917,2019,0.102966687619291
975,000917,2020,0.103224282944315
976,000918,2018,0.0257657561615928
977,000919,2018,0.0570111739770237
978,000919,2019,0.109410678758233
979,000919,2020,0.0317614471387963
980,000920,2018,0.00214134928634631
981,000920,2019,0.0317912071296605
982,000920,2020,0.0150843170178522
983,000921,2018,0.00500605132308646
984,000921,2019,0.0612335706996128
985,000921,2020,0.0867770430598441
986,000922,2018,0.0598619360124521
987,000922,2019,0.0261687529059237
988,000922,2020,0.0499326013036319
989,000923,2018,0.0518110471308931
990,000925,2018,0.0308258537568214
991,000926,2018,0.0137381916305564
992,000927,2018,0.0125120099171993
993,000927,2019,0.276342093441886
994,000927,2020,0.0585709419926813
995,000928,2018,0.0565492742970178
996,000928,2019,0.0717719032900587
997,000929,2018,0.0134950616587913
998,000929,2019,0.0113431595497032
999,000929,2020,0.0166882725596946
1000,000930,2018,0.0271956785589806
1001,000930,2019,0.158689181506638
1002,000930,2020,0.202576295819865
1003,000931,2018,0.0643930033707078
1004,000932,2018,0.0979029624709892
1005,000932,2019,0.039804538246994
1006,000932,2020,0.0582076553207407
1007,000933,2018,0.0546867797996338
1008,000933,2019,0.0400816346004707
1009,000933,2020,0.0270282105010502
1010,000935,2018,0.0325066128522955
1011,000936,2018,0.0455930025238456
1012,000937,2018,0.0188134903055289
1013,000937,2019,0.0522809289067301
1014,000937,2020,0.125634329077143
1015,000938,2018,0.0855665649312575
1016,000938,2019,0.0151564493110104
1017,000938,2020,0.0651170670584216
1018,000939,2018,0.0913903388935101
1019,000948,2018,0.0168213565507403
1020,000948,2019,0.0577783126331912
1021,000948,2020,0.0439696722729659
1022,000949,2018,0.0297780355167471
1023,000949,2019,0.0194811994823262
1024,000949,2020,0.0125361338825562
1025,000950,2018,0.0842877310698826
1026,000950,2019,0.0144383487181764
1027,000950,2020,0.100513597755964
1028,000951,2018,0.0329152641223205
1029,000951,2019,0.064645899912337
1030,000951,2020,0.0865082363715425
1031,000952,2018,0.042021165907751
1032,000952,2019,0.0509758287975979
1033,000952,2020,0.0447589099938808
1034,000953,2018,0.328775517079909
1035,000953,2019,0.12472977564952
1036,000953,2020,0.0188060604796472
1037,000955,2018,0.0669989804621555
1038,000955,2019,0.000538859772309087
1039,000955,2020,0.100293473383073
1040,000957,2018,0.00809247169106783
1041,000958,2018,0.0639082644328908
1042,000958,2019,0.237879883121554
1043,000958,2020,0.000884030532431978
1044,000959,2018,0.0677909638784046
1045,000959,2019,0.0111899548933519
1046,000959,2020,0.0529562302587069
1047,000960,2018,0.0426325368338128
1048,000960,2019,0.0406768838979956
1049,000960,2020,0.0346079863391087
1050,000961,2018,0.0916143773334584
1051,000961,2019,0.025027294046475
1052,000961,2020,0.0195632664070202
1053,000962,2018,0.0644268314459203
1054,000962,2019,0.0975694043187772
1055,000962,2020,0.0331053750484101
1056,000963,2018,0.00562089218831158
1057,000963,2019,0.0371670197187676
1058,000963,2020,0.047124727308123
1059,000965,2018,0.211154544166603
1060,000965,2019,0.0523305510776903
1061,000965,2020,0.124354184171335
1062,000966,2018,0.0760782836662542
1063,000967,2018,0.129182435753099
1064,000967,2019,0.00107384194643084
1065,000967,2020,0.0177114291197543
1066,000968,2018,0.0514686141491879
1067,000968,2019,0.0137823327202325
1068,000968,2020,0.0082142180743009
1069,000969,2018,0.0508985027702671
1070,000969,2019,0.0729427494232615
1071,000969,2020,0.0683455252625662
1072,000970,2018,0.00879751626553433
1073,000970,2019,0.05797235626248
1074,000971,2018,0.463520391203148
1075,000971,2019,0.250723522314908
1076,000971,2020,0.00691062540657777
1077,000972,2018,0.374898402383927
1078,000972,2019,0.22207515984519
1079,000972,2020,0.0937471644057342
1080,000973,2018,0.177342760655903
1081,000973,2019,0.0634963606335801
1082,000973,2020,0.0748885559986705
1083,000975,2019,0.0272379424402082
1084,000975,2020,0.104229911989997
1085,000976,2018,0.0497066264897153
1086,000977,2018,0.0207325150783434
1087,000977,2019,0.0871153152797389
1088,000977,2020,0.00675676933555018
1089,000978,2018,0.036137106783082
1090,000978,2019,0.0224290394548174
1091,000978,2020,0.110775587477322
1092,000980,2018,0.018524932364441
1093,000981,2018,0.0401433059256751
1094,000982,2018,0.242301161483238
1095,000982,2019,0.0408476635266501
1096,000983,2018,0.0547361116746569
1097,000983,2019,0.089116661377465
1098,000983,2020,0.0448232171825972
1099,000988,2018,0.011450858082015
1100,000988,2019,0.0298836387144451
1101,000988,2020,0.00490423325991153
1102,000989,2018,0.0169876887915014
1103,000990,2018,0.0288514645566083
1104,000990,2019,0.0248834795769344
1105,000990,2020,0.0363599363390288
1106,000993,2018,0.10137554579925
1107,000993,2019,0.0412915555535889
1108,000993,2020,0.115732957070274
1109,000995,2018,0.169848265797405
1110,000995,2019,0.127458083341873
1111,000995,2020,0.0282462214297994
1112,000996,2018,0.0501484730326036
1113,000997,2018,0.0781990363002344
1114,000997,2019,0.0511604876960139
1115,000997,2020,0.0132748027901823
1116,000998,2018,0.0219298455826124
1117,000998,2019,0.0344223724038392
1118,000998,2020,0.0783320079438739
1119,000999,2018,0.0428978712008645
1120,000999,2019,0.0471122471089316
1121,000999,2020,0.0468210744412018
1122,001696,2018,0.0428983490880007
1123,001696,2019,0.0488431562509908
1124,001696,2020,0.0454552339335576
1125,001896,2018,0.0750218152929716
1126,001896,2019,0.0660745561589041
1127,001896,2020,0.0418904390935551
1128,001979,2018,0.0208034900856706
1129,001979,2019,0.00274578520273031
1130,001979,2020,0.0196552797346277
1131,002001,2018,0.0285405131937715
1132,002001,2019,0.00187908714034384
1133,002001,2020,0.0773403343567285
1134,002002,2018,0.0735209943099245
1135,002002,2019,0.00184879171118878
1136,002002,2020,0.0218659217888505
1137,002003,2018,0.0344053681302986
1138,002004,2018,0.0408023127751298
1139,002004,2019,0.0530887612630126
1140,002004,2020,0.0561404645727457
1141,002005,2018,0.108165324770301
1142,002006,2018,0.00286306238069145
1143,002006,2019,0.0410962471654502
1144,002006,2020,0.133806988473062
1145,002007,2018,0.0522143727608287
1146,002007,2019,0.0289649589248395
1147,002007,2020,0.00021466259965831
1148,002008,2018,0.0368888010655287
1149,002009,2018,0.0594695212331405
1150,002009,2019,0.0421264279577967
1151,002009,2020,0.00172822253763434
1152,002010,2018,0.00632020481573648
1153,002010,2019,0.00203707470124739
1154,002010,2020,0.0272418748496098
1155,002011,2018,0.18392383483444
1156,002011,2019,0.0459387707832774
1157,002011,2020,0.0102552258568395
1158,002012,2018,0.0177064075466266
1159,002012,2019,0.0501152474503399
1160,002012,2020,0.0101665897936209
1161,002013,2018,0.000760089106235803
1162,002013,2019,0.0294488967637333
1163,002013,2020,0.017658622571477
1164,002014,2018,0.0477911290213536
1165,002014,2019,0.0551000617585199
1166,002014,2020,0.0909202188582494
1167,002015,2018,0.126130292514668
1168,002016,2018,0.0745037744496332
1169,002016,2019,0.216421562381021
1170,002016,2020,0.0234850338507796
1171,002017,2018,0.0332726135832012
1172,002017,2019,0.0785113227982963
1173,002017,2020,0.0263850506946895
1174,002018,2018,0.00545354603331152
1175,002019,2018,0.0486906931923833
1176,002019,2019,0.0136919635044903
1177,002019,2020,0.0186480026708545
1178,002020,2018,0.0348235438375252
1179,002020,2019,0.00879860591194446
1180,002020,2020,0.00810328411257382
1181,002021,2018,0.161188168991489
1182,002021,2019,0.149015539900511
1183,002021,2020,0.0191179819879914
1184,002022,2018,0.00257616832329163
1185,002022,2019,0.0230594450775994
1186,002022,2020,0.177638308770522
1187,002023,2018,0.0366859917548388
1188,002023,2019,0.0205019517406093
1189,002023,2020,0.0366384818179612
1190,002024,2018,0.0788013303254255
1191,002024,2019,0.0454972172677368
1192,002024,2020,0.0261058724002515
1193,002025,2018,0.00753746541454313
1194,002025,2019,0.0470895513613841
1195,002025,2020,0.0427385288142455
1196,002026,2018,0.0244753227076617
1197,002026,2019,0.12042009986305
1198,002026,2020,0.0409624967225337
1199,002027,2018,0.00066336145896205
1200,002027,2019,0.0866671505804348
1201,002027,2020,0.0642133464675176
1202,002028,2018,0.0199554408910467
1203,002028,2019,0.0113543954625643
1204,002028,2020,0.0213122374526836
1205,002029,2018,0.0156129117974364
1206,002029,2019,0.0100176362185798
1207,002029,2020,0.0457741574404811
1208,002030,2018,0.0511231549256815
1209,002031,2018,0.0345206746329766
1210,002031,2019,0.0815372636277714
1211,002031,2020,0.0545101665944549
1212,002032,2018,0.0842475732167207
1213,002032,2019,0.00152161287725264
1214,002032,2020,0.0835667826582136
1215,002033,2018,0.0338119686861201
1216,002033,2019,0.0211467078068402
1217,002033,2020,0.0054555529368491
1218,002034,2018,0.0721624487444942
1219,002034,2019,0.0384793270165262
1220,002034,2020,0.0270063042091615
1221,002035,2018,0.0638632790894818
1222,002035,2019,0.0220468473855283
1223,002035,2020,0.0348163921441953
1224,002036,2018,0.0245328101025075
1225,002036,2019,0.0785339498300969
1226,002036,2020,0.0274193877350351
1227,002037,2018,0.0207942876155363
1228,002037,2019,0.0364592630023098
1229,002037,2020,0.0841579701687032
1230,002038,2018,0.0237793539980834
1231,002038,2019,0.0457467538059234
1232,002038,2020,0.0496037665432228
1233,002039,2018,0.096216159974529
1234,002039,2019,0.105607917934185
1235,002039,2020,0.122012024518545
1236,002040,2018,0.036042503757222
1237,002040,2019,0.0337402361362631
1238,002040,2020,0.0380995683461065
1239,002041,2018,0.0279818745260916
1240,002041,2019,0.0573410984982068
1241,002041,2020,0.082177286032306
1242,002042,2018,0.0693883342501492
1243,002042,2019,0.097150515240703
1244,002042,2020,0.0888671807990057
1245,002043,2018,0.0120529403700955
1246,002043,2019,0.123704725132972
1247,002043,2020,0.186153595459848
1248,002044,2018,0.0669343882170237
1249,002045,2018,0.0856436859909672
1250,002045,2019,0.0550664091034382
1251,002045,2020,0.0946419856544391
