,Stkcd,Time,INS
767,000592,2019-12-31,0.300763
768,000592,2020-12-31,0.23965599999999998
769,000593,2016-12-31,0.5009870000000001
770,000593,2017-12-31,0.47048
771,000593,2018-12-31,0.445372
772,000593,2019-12-31,0.45530000000000004
773,000593,2020-12-31,0.44530000000000003
774,000595,2016-12-31,0.5443
775,000595,2017-12-31,0.5321
776,000595,2018-12-31,0.531703
777,000595,2019-12-31,0.529276
778,000595,2020-12-31,0.6575
779,000596,2016-12-31,0.7272580000000001
780,000596,2017-12-31,0.7533580000000001
781,000596,2018-12-31,0.7552580000000001
782,000596,2019-12-31,0.7722530000000001
783,000596,2020-12-31,0.758121
784,000597,2016-12-31,0.422817
785,000597,2017-12-31,0.336494
786,000597,2018-12-31,0.54986
787,000597,2019-12-31,0.527752
788,000597,2020-12-31,0.625444
789,000598,2016-12-31,0.467209
790,000598,2017-12-31,0.457451
791,000598,2018-12-31,0.477418
792,000598,2019-12-31,0.524752
793,000598,2020-12-31,0.583641
794,000599,2016-12-31,0.378701
795,000599,2017-12-31,0.35976199999999997
796,000599,2018-12-31,0.463062
797,000599,2019-12-31,0.466998
798,000599,2020-12-31,0.43812
799,000600,2016-12-31,0.765319
800,000600,2017-12-31,0.7158629999999999
801,000600,2018-12-31,0.731729
802,000600,2019-12-31,0.7340380000000001
803,000600,2020-12-31,0.735364
804,000601,2016-12-31,0.44906399999999996
805,000601,2017-12-31,0.523782
806,000601,2018-12-31,0.480586
807,000601,2019-12-31,0.497688
808,000601,2020-12-31,0.445669
809,000603,2016-12-31,0.501476
810,000603,2017-12-31,0.509696
811,000603,2018-12-31,0.521209
812,000603,2019-12-31,0.477581
813,000603,2020-12-31,0.548773
814,000605,2016-12-31,0.647067
815,000605,2017-12-31,0.590136
816,000605,2018-12-31,0.587714
817,000605,2019-12-31,0.582875
818,000605,2020-12-31,0.550702
819,000607,2016-12-31,0.6537090000000001
820,000607,2017-12-31,0.628909
821,000607,2018-12-31,0.626204
822,000607,2019-12-31,0.6233270000000001
823,000607,2020-12-31,0.618459
824,000608,2016-12-31,0.526773
825,000608,2017-12-31,0.459527
826,000608,2018-12-31,0.507374
827,000608,2019-12-31,0.484
828,000608,2020-12-31,0.5134000000000001
829,000610,2016-12-31,0.360937
830,000610,2017-12-31,0.412939
831,000610,2018-12-31,0.287776
832,000610,2019-12-31,0.284633
833,000610,2020-12-31,0.33442
834,000612,2016-12-31,0.445962
835,000612,2017-12-31,0.645497
836,000612,2018-12-31,0.63934
837,000612,2019-12-31,0.612896
838,000612,2020-12-31,0.567754
839,000615,2016-12-31,0.6198400000000001
840,000615,2017-12-31,0.536753
841,000615,2018-12-31,0.541319
842,000615,2019-12-31,0.507552
843,000615,2020-12-31,0.451451
844,000619,2016-12-31,0.411785
845,000619,2017-12-31,0.371532
846,000619,2018-12-31,0.367578
847,000619,2019-12-31,0.36539099999999997
848,000619,2020-12-31,0.39576900000000004
849,000620,2016-12-31,0.734066
850,000620,2017-12-31,0.728787
851,000620,2018-12-31,0.778022
852,000620,2019-12-31,0.769272
853,000620,2020-12-31,0.7552719999999999
854,000622,2016-12-31,0.4796
855,000622,2017-12-31,0.4811
856,000622,2018-12-31,0.4587
857,000622,2019-12-31,0.45318800000000004
858,000622,2020-12-31,0.41270000000000007
859,000623,2016-12-31,0.478789
860,000623,2017-12-31,0.489435
861,000623,2018-12-31,0.46218200000000004
862,000623,2019-12-31,0.46596200000000004
863,000623,2020-12-31,0.41823099999999996
864,000625,2016-12-31,0.557237
865,000625,2017-12-31,0.553087
866,000625,2018-12-31,0.570029
867,000625,2019-12-31,0.610705
868,000625,2020-12-31,0.6192799999999999
869,000626,2016-12-31,0.524721
870,000626,2017-12-31,0.530362
871,000626,2018-12-31,0.572472
872,000626,2019-12-31,0.567527
873,000626,2020-12-31,0.5719230000000001
874,000628,2016-12-31,0.521288
875,000628,2017-12-31,0.474383
876,000628,2018-12-31,0.473304
877,000628,2019-12-31,0.48140900000000003
878,000628,2020-12-31,0.541419
879,000629,2016-12-31,0.635919
880,000629,2017-12-31,0.632706
881,000629,2018-12-31,0.6353300000000001
882,000629,2019-12-31,0.653689
883,000629,2020-12-31,0.634823
884,000630,2016-12-31,0.5053340000000001
885,000630,2017-12-31,0.500406
886,000630,2018-12-31,0.495346
887,000630,2019-12-31,0.510721
888,000630,2020-12-31,0.522486
889,000631,2016-12-31,0.809275
890,000631,2017-12-31,0.786764
891,000631,2018-12-31,0.781034
892,000631,2019-12-31,0.780343
893,000631,2020-12-31,0.8120180000000001
894,000632,2016-12-31,0.252198
895,000632,2017-12-31,0.31510000000000005
896,000632,2018-12-31,0.33826700000000004
897,000632,2019-12-31,0.420636
898,000632,2020-12-31,0.40159999999999996
899,000633,2016-12-31,0.2824
900,000633,2017-12-31,0.280683
901,000633,2018-12-31,0.38305100000000003
902,000633,2019-12-31,0.379407
903,000633,2020-12-31,0.3418
904,000635,2016-12-31,0.5153329999999999
905,000635,2017-12-31,0.567907
906,000635,2018-12-31,0.558739
907,000635,2019-12-31,0.521145
908,000635,2020-12-31,0.5125
909,000636,2016-12-31,0.436924
910,000636,2017-12-31,0.348797
911,000636,2018-12-31,0.29186
912,000636,2019-12-31,0.321982
913,000636,2020-12-31,0.441716
914,000637,2016-12-31,0.479544
915,000637,2017-12-31,0.461218
916,000637,2018-12-31,0.45657
917,000637,2019-12-31,0.45970500000000003
918,000637,2020-12-31,0.4501
919,000639,2016-12-31,0.756606
920,000639,2017-12-31,0.753947
921,000639,2018-12-31,0.699701
922,000639,2019-12-31,0.6555150000000001
923,000639,2020-12-31,0.654824
924,000650,2016-12-31,0.310166
925,000650,2017-12-31,0.281008
926,000650,2018-12-31,0.41192100000000004
927,000650,2019-12-31,0.268625
928,000650,2020-12-31,0.342472
929,000651,2016-12-31,0.472401
930,000651,2017-12-31,0.5569930000000001
931,000651,2018-12-31,0.513701
932,000651,2019-12-31,0.590812
933,000651,2020-12-31,0.5896220000000001
934,000652,2016-12-31,0.388602
935,000652,2017-12-31,0.385489
936,000652,2018-12-31,0.379297
937,000652,2019-12-31,0.377381
938,000652,2020-12-31,0.37103400000000003
939,000655,2016-12-31,0.618437
940,000655,2017-12-31,0.600902
941,000655,2018-12-31,0.5951
942,000655,2019-12-31,0.602094
943,000655,2020-12-31,0.6112420000000001
944,000656,2016-12-31,0.430573
945,000656,2017-12-31,0.47661299999999995
946,000656,2018-12-31,0.502529
947,000656,2019-12-31,0.528254
948,000656,2020-12-31,0.508362
949,000657,2016-12-31,0.624112
950,000657,2017-12-31,0.635734
951,000657,2018-12-31,0.629461
952,000657,2019-12-31,0.6414740000000001
953,000657,2020-12-31,0.650454
954,000659,2016-12-31,0.1185
955,000659,2017-12-31,0.1139
956,000659,2018-12-31,0.2261
957,000659,2019-12-31,0.271
958,000659,2020-12-31,0.271
959,000661,2016-12-31,0.447796
960,000661,2017-12-31,0.589614
961,000661,2018-12-31,0.6468210000000001
962,000661,2019-12-31,0.537297
963,000661,2020-12-31,0.522822
964,000662,2016-12-31,0.811393
965,000662,2017-12-31,0.7734730000000001
966,000662,2018-12-31,0.7503440000000001
967,000662,2019-12-31,0.631591
968,000663,2016-12-31,0.386434
969,000663,2017-12-31,0.380711
970,000663,2018-12-31,0.324716
971,000663,2019-12-31,0.329336
972,000663,2020-12-31,0.355182
973,000665,2016-12-31,0.6987720000000001
974,000665,2017-12-31,0.6895300000000001
975,000665,2018-12-31,0.662471
976,000665,2019-12-31,0.610471
977,000665,2020-12-31,0.587061
978,000667,2016-12-31,0.196852
979,000667,2017-12-31,0.19521100000000002
980,000667,2018-12-31,0.213139
981,000667,2019-12-31,0.208738
982,000667,2020-12-31,0.246254
983,000668,2016-12-31,0.494221
984,000668,2017-12-31,0.5139
985,000668,2018-12-31,0.48198
986,000668,2019-12-31,0.406904
987,000668,2020-12-31,0.466806
988,000671,2016-12-31,0.724063
989,000671,2017-12-31,0.7287680000000001
990,000671,2018-12-31,0.7307330000000001
991,000671,2019-12-31,0.748429
992,000671,2020-12-31,0.73687
993,000672,2016-12-31,0.689237
994,000672,2017-12-31,0.649144
995,000672,2018-12-31,0.6545650000000001
996,000672,2019-12-31,0.6767730000000001
997,000672,2020-12-31,0.637398
998,000676,2016-12-31,0.6624070000000001
999,000676,2017-12-31,0.662932
1000,000676,2018-12-31,0.6671720000000001
1001,000676,2019-12-31,0.540439
1002,000676,2020-12-31,0.49013599999999996
1003,000677,2016-12-31,0.35402700000000004
1004,000677,2017-12-31,0.35991700000000004
1005,000677,2018-12-31,0.346115
1006,000677,2019-12-31,0.347209
1007,000677,2020-12-31,0.338106
1008,000678,2016-12-31,0.570957
1009,000678,2017-12-31,0.5475099999999999
1010,000678,2018-12-31,0.526756
1011,000678,2019-12-31,0.52676
1012,000678,2020-12-31,0.5125
1013,000679,2016-12-31,0.303418
1014,000679,2017-12-31,0.29996500000000004
1015,000679,2018-12-31,0.300199
1016,000679,2019-12-31,0.2993
1017,000679,2020-12-31,0.314
1018,000680,2016-12-31,0.324172
1019,000680,2017-12-31,0.32635
1020,000680,2018-12-31,0.326333
1021,000680,2019-12-31,0.32610900000000004
1022,000680,2020-12-31,0.31900500000000004
1023,000681,2016-12-31,0.088958
1024,000681,2017-12-31,0.14086200000000001
1025,000681,2018-12-31,0.238733
1026,000681,2019-12-31,0.155348
1027,000681,2020-12-31,0.09360500000000001
1028,000682,2016-12-31,0.20414400000000002
1029,000682,2017-12-31,0.22117799999999999
1030,000682,2018-12-31,0.43111800000000006
1031,000682,2019-12-31,0.415899
1032,000682,2020-12-31,0.418662
1033,000683,2016-12-31,0.570107
1034,000683,2017-12-31,0.508795
1035,000683,2018-12-31,0.467187
1036,000683,2019-12-31,0.413876
1037,000683,2020-12-31,0.421911
1038,000685,2016-12-31,0.683918
1039,000685,2017-12-31,0.67595
1040,000685,2018-12-31,0.6680079999999999
1041,000685,2019-12-31,0.6890219999999999
1042,000685,2020-12-31,0.6709390000000001
1043,000688,2016-12-31,0.777808
1044,000688,2017-12-31,0.776761
1045,000688,2018-12-31,0.752368
1046,000688,2019-12-31,0.7637430000000001
1047,000688,2020-12-31,0.826989
1048,000690,2016-12-31,0.603793
1049,000690,2017-12-31,0.32740800000000003
1050,000690,2018-12-31,0.334601
1051,000690,2019-12-31,0.348617
1052,000690,2020-12-31,0.38085700000000006
1053,000691,2016-12-31,0.269612
1054,000691,2017-12-31,0.345845
1055,000691,2018-12-31,0.296428
1056,000691,2019-12-31,0.292737
1057,000691,2020-12-31,0.292414
1058,000692,2016-12-31,0.390181
1059,000692,2017-12-31,0.357903
1060,000692,2018-12-31,0.35869700000000004
1061,000692,2019-12-31,0.3579
1062,000692,2020-12-31,0.3579
1063,000693,2016-12-31,0.205636
1064,000693,2017-12-31,0.205712
1065,000695,2016-12-31,0.428148
1066,000695,2017-12-31,0.419957
1067,000695,2018-12-31,0.41716299999999995
1068,000695,2019-12-31,0.381252
1069,000695,2020-12-31,0.3469
1070,000697,2016-12-31,0.070493
1071,000697,2017-12-31,0.050298999999999996
1072,000697,2018-12-31,0.21764399999999998
1073,000697,2019-12-31,0.234835
1074,000697,2020-12-31,0.229917
1075,000698,2016-12-31,0.480771
1076,000698,2017-12-31,0.48368000000000005
1077,000698,2018-12-31,0.481269
1078,000698,2019-12-31,0.47456800000000005
1079,000698,2020-12-31,0.472453
1080,000700,2016-12-31,0.406701
1081,000700,2017-12-31,0.349595
1082,000700,2018-12-31,0.431101
1083,000700,2019-12-31,0.428771
1084,000700,2020-12-31,0.387474
1085,000701,2016-12-31,0.400465
1086,000701,2017-12-31,0.35094200000000003
1087,000701,2018-12-31,0.322434
1088,000701,2019-12-31,0.30335100000000004
1089,000701,2020-12-31,0.294182
1090,000702,2016-12-31,0.325467
1091,000702,2017-12-31,0.30031199999999997
1092,000702,2018-12-31,0.363899
1093,000702,2019-12-31,0.300607
1094,000702,2020-12-31,0.3214
1095,000703,2016-12-31,0.809499
1096,000703,2017-12-31,0.71131
1097,000703,2018-12-31,0.7516320000000001
1098,000703,2019-12-31,0.722096
1099,000703,2020-12-31,0.664992
1100,000705,2016-12-31,0.320413
1101,000705,2017-12-31,0.2627
1102,000705,2018-12-31,0.23600200000000002
1103,000705,2019-12-31,0.24924600000000002
1104,000705,2020-12-31,0.2619
1105,000708,2016-12-31,0.639819
1106,000708,2017-12-31,0.635511
1107,000708,2018-12-31,0.648531
1108,000708,2019-12-31,0.9675279999999999
1109,000708,2020-12-31,0.971777
1110,000709,2016-12-31,0.69999
1111,000709,2017-12-31,0.6472180000000001
1112,000709,2018-12-31,0.675968
1113,000709,2019-12-31,0.677227
1114,000709,2020-12-31,0.7013330000000001
1115,000710,2016-12-31,0.648308
1116,000710,2017-12-31,0.498786
1117,000710,2018-12-31,0.503793
1118,000710,2019-12-31,0.477212
1119,000710,2020-12-31,0.492624
1120,000711,2016-12-31,0.69985
1121,000711,2017-12-31,0.6546040000000001
1122,000711,2018-12-31,0.590956
1123,000711,2019-12-31,0.47421300000000005
1124,000711,2020-12-31,0.450329
1125,000713,2016-12-31,0.48767699999999997
1126,000713,2017-12-31,0.34457099999999996
1127,000713,2018-12-31,0.383716
1128,000713,2019-12-31,0.317198
1129,000713,2020-12-31,0.327417
1130,000715,2016-12-31,0.657582
1131,000715,2017-12-31,0.651756
1132,000715,2018-12-31,0.643455
1133,000715,2019-12-31,0.742482
1134,000715,2020-12-31,0.731664
1135,000716,2016-12-31,0.407176
1136,000716,2017-12-31,0.373345
1137,000716,2018-12-31,0.358204
1138,000716,2019-12-31,0.33630499999999997
1139,000716,2020-12-31,0.333641
1140,000717,2016-12-31,0.536
1141,000717,2017-12-31,0.594034
1142,000717,2018-12-31,0.571907
1143,000717,2019-12-31,0.590561
1144,000717,2020-12-31,0.586484
1145,000718,2016-12-31,0.39624200000000004
1146,000718,2017-12-31,0.319631
1147,000718,2018-12-31,0.316047
1148,000718,2019-12-31,0.318677
1149,000718,2020-12-31,0.39665300000000003
1150,000719,2016-12-31,0.848119
1151,000719,2017-12-31,0.860043
1152,000719,2018-12-31,0.876545
1153,000719,2019-12-31,0.845864
1154,000719,2020-12-31,0.837709
1155,000720,2016-12-31,0.196569
1156,000720,2017-12-31,0.45673699999999995
1157,000720,2018-12-31,0.47673699999999997
1158,000720,2019-12-31,0.478553
1159,000720,2020-12-31,0.504406
1160,000721,2016-12-31,0.353127
1161,000721,2017-12-31,0.374765
1162,000721,2018-12-31,0.362602
1163,000721,2019-12-31,0.349053
1164,000721,2020-12-31,0.351674
1165,000722,2016-12-31,0.592178
1166,000722,2017-12-31,0.559177
1167,000722,2018-12-31,0.579828
1168,000722,2019-12-31,0.581811
1169,000722,2020-12-31,0.5737
1170,000723,2016-12-31,0.937544
1171,000723,2017-12-31,0.835562
1172,000723,2018-12-31,0.81182
1173,000723,2019-12-31,0.747685
1174,000723,2020-12-31,0.637981
1175,000725,2016-12-31,0.487264
1176,000725,2017-12-31,0.41335
1177,000725,2018-12-31,0.376099
1178,000725,2019-12-31,0.428155
1179,000725,2020-12-31,0.399058
1180,000726,2016-12-31,0.417988
1181,000726,2017-12-31,0.43011299999999997
1182,000726,2018-12-31,0.46358699999999997
1183,000726,2019-12-31,0.47714100000000004
1184,000726,2020-12-31,0.396102
1185,000727,2016-12-31,0.56676
1186,000727,2017-12-31,0.507451
1187,000727,2018-12-31,0.514104
1188,000727,2019-12-31,0.525711
1189,000727,2020-12-31,0.5056660000000001
1190,000729,2016-12-31,0.7095279999999999
1191,000729,2017-12-31,0.699049
1192,000729,2018-12-31,0.7271219999999999
1193,000729,2019-12-31,0.714789
1194,000729,2020-12-31,0.727781
1195,000731,2016-12-31,0.189013
1196,000731,2017-12-31,0.204015
1197,000731,2018-12-31,0.203776
1198,000731,2019-12-31,0.234427
1199,000731,2020-12-31,0.209572
1200,000732,2016-12-31,0.7270760000000001
1201,000732,2017-12-31,0.6947960000000001
1202,000732,2018-12-31,0.663331
1203,000732,2019-12-31,0.573448
1204,000732,2020-12-31,0.530857
1205,000733,2016-12-31,0.46996499999999997
1206,000733,2017-12-31,0.41896700000000003
1207,000733,2018-12-31,0.475771
1208,000733,2019-12-31,0.548959
1209,000733,2020-12-31,0.637198
1210,000735,2016-12-31,0.48084000000000005
1211,000735,2017-12-31,0.349079
1212,000735,2018-12-31,0.24443700000000002
1213,000735,2019-12-31,0.236729
1214,000735,2020-12-31,0.21872800000000003
1215,000736,2016-12-31,0.751649
1216,000736,2017-12-31,0.743613
1217,000736,2018-12-31,0.74245
1218,000736,2019-12-31,0.737476
1219,000736,2020-12-31,0.778488
1220,000737,2016-12-31,0.310134
1221,000737,2017-12-31,0.31300100000000003
1222,000737,2018-12-31,0.313
1223,000737,2019-12-31,0.3179
1224,000737,2020-12-31,0.3179
1225,000738,2016-12-31,0.6957899999999999
1226,000738,2017-12-31,0.683579
1227,000738,2018-12-31,0.676608
1228,000738,2019-12-31,0.670355
1229,000738,2020-12-31,0.621256
1230,000739,2016-12-31,0.592876
1231,000739,2017-12-31,0.561307
1232,000739,2018-12-31,0.65705
1233,000739,2019-12-31,0.7134130000000001
1234,000739,2020-12-31,0.733586
1235,000751,2016-12-31,0.268893
1236,000751,2017-12-31,0.24527100000000002
1237,000751,2018-12-31,0.240988
1238,000751,2019-12-31,0.24151599999999998
1239,000751,2020-12-31,0.246913
1240,000753,2016-12-31,0.34568800000000005
1241,000753,2017-12-31,0.402413
1242,000753,2018-12-31,0.41141
1243,000753,2019-12-31,0.41702
1244,000753,2020-12-31,0.425304
1245,000755,2016-12-31,0.346569
1246,000755,2017-12-31,0.349001
1247,000755,2018-12-31,0.349
1248,000755,2019-12-31,0.35777299999999995
1249,000755,2020-12-31,0.3528
1250,000756,2016-12-31,0.709778
1251,000756,2017-12-31,0.811074
1252,000756,2018-12-31,0.705401
1253,000756,2019-12-31,0.713215
1254,000756,2020-12-31,0.74277
1255,000757,2016-12-31,0.408358
1256,000757,2017-12-31,0.41092300000000004
1257,000757,2018-12-31,0.40820300000000004
1258,000757,2019-12-31,0.5774360000000001
1259,000757,2020-12-31,0.598187
1260,000758,2016-12-31,0.481972
1261,000758,2017-12-31,0.449226
1262,000758,2018-12-31,0.47246499999999997
1263,000758,2019-12-31,0.46492
1264,000758,2020-12-31,0.465136
1265,000759,2016-12-31,0.698997
1266,000759,2017-12-31,0.741979
1267,000759,2018-12-31,0.74752
1268,000759,2019-12-31,0.782902
1269,000759,2020-12-31,0.772165
1270,000760,2016-12-31,0.560503
1271,000760,2017-12-31,0.507981
1272,000760,2018-12-31,0.45757800000000004
1273,000760,2019-12-31,0.3904
1274,000760,2020-12-31,0.3904
1275,000761,2016-12-31,0.791699
1276,000761,2017-12-31,0.742456
1277,000761,2018-12-31,0.805688
1278,000761,2019-12-31,0.814905
1279,000761,2020-12-31,0.812294
1280,000762,2016-12-31,0.34853900000000004
1281,000762,2017-12-31,0.358016
1282,000762,2018-12-31,0.326062
1283,000762,2019-12-31,0.317608
1284,000762,2020-12-31,0.33022799999999997
1285,000766,2016-12-31,0.63441
1286,000766,2017-12-31,0.627896
1287,000766,2018-12-31,0.638008
1288,000766,2019-12-31,0.389478
1289,000766,2020-12-31,0.33309500000000003
1290,000767,2016-12-31,0.568842
1291,000767,2017-12-31,0.68369
1292,000767,2018-12-31,0.684356
1293,000767,2019-12-31,0.691002
