,Stkcd,Time,BP
819,000620,2017-12-31,0.952886
820,000620,2018-12-31,1.050241
821,000620,2019-12-31,1.039918
822,000620,2020-12-31,1.079066
823,000622,2016-12-31,0.112686
824,000622,2017-12-31,0.180542
825,000622,2018-12-31,0.102657
826,000622,2019-12-31,0.148559
827,000622,2020-12-31,0.210151
828,000623,2016-12-31,0.713785
829,000623,2017-12-31,0.804843
830,000623,2018-12-31,1.210995
831,000623,2019-12-31,1.139653
832,000623,2020-12-31,1.189768
833,000625,2016-12-31,0.822127
834,000625,2017-12-31,0.931619
835,000625,2018-12-31,1.22654
836,000625,2019-12-31,1.010484
837,000625,2020-12-31,0.735427
838,000626,2016-12-31,0.612184
839,000626,2017-12-31,0.716993
840,000626,2018-12-31,0.917841
841,000626,2019-12-31,0.867988
842,000626,2020-12-31,0.614611
843,000628,2016-12-31,0.608278
844,000628,2017-12-31,0.730609
845,000628,2018-12-31,0.726075
846,000628,2019-12-31,0.831912
847,000628,2020-12-31,0.923934
848,000629,2016-12-31,0.506041
849,000629,2018-12-31,0.541851
850,000629,2019-12-31,0.602028
851,000629,2020-12-31,0.602524
852,000630,2016-12-31,0.7891
853,000630,2017-12-31,0.812266
854,000630,2018-12-31,0.976338
855,000630,2019-12-31,0.921115
856,000630,2020-12-31,0.890865
857,000631,2016-12-31,0.747593
858,000631,2017-12-31,0.757977
859,000631,2018-12-31,0.944182
860,000631,2019-12-31,0.903083
861,000631,2020-12-31,0.876485
862,000632,2016-12-31,0.726694
863,000632,2017-12-31,0.836402
864,000632,2018-12-31,0.972357
865,000632,2019-12-31,0.867974
866,000632,2020-12-31,0.998325
867,000633,2016-12-31,0.176466
868,000633,2017-12-31,0.210976
869,000633,2018-12-31,0.394518
870,000633,2019-12-31,0.440663
871,000633,2020-12-31,0.11469
872,000635,2016-12-31,0.341693
873,000635,2017-12-31,0.708308
874,000635,2018-12-31,1.022381
875,000635,2019-12-31,1.103054
876,000635,2020-12-31,1.122713
877,000636,2016-12-31,0.634364
878,000636,2017-12-31,0.535249
879,000636,2018-12-31,0.637996
880,000636,2019-12-31,0.476538
881,000636,2020-12-31,0.266951
882,000637,2016-12-31,0.371089
883,000637,2017-12-31,0.447943
884,000637,2018-12-31,0.636943
885,000637,2019-12-31,0.622091
886,000637,2020-12-31,0.701116
887,000639,2016-12-31,0.54224
888,000639,2017-12-31,0.613221
889,000639,2018-12-31,1.005622
890,000639,2019-12-31,0.911854
891,000639,2020-12-31,0.7058
892,000650,2016-12-31,0.411633
893,000650,2017-12-31,0.583189
894,000650,2018-12-31,0.627824
895,000650,2019-12-31,0.600808
896,000650,2020-12-31,0.718541
897,000651,2016-12-31,0.663514
898,000651,2017-12-31,0.524932
899,000651,2018-12-31,0.674802
900,000651,2019-12-31,0.50236
901,000651,2020-12-31,0.523857
902,000652,2016-12-31,0.894439
903,000652,2017-12-31,0.951809
904,000652,2018-12-31,1.021117
905,000652,2019-12-31,1.012625
906,000652,2020-12-31,0.95771
907,000655,2016-12-31,0.499199
908,000655,2017-12-31,0.529633
909,000655,2018-12-31,1.173235
910,000655,2019-12-31,0.804575
911,000655,2020-12-31,0.636707
912,000656,2016-12-31,0.966739
913,000656,2017-12-31,0.975385
914,000656,2018-12-31,1.02047
915,000656,2019-12-31,1.03525
916,000656,2020-12-31,1.101824
917,000657,2016-12-31,0.760554
918,000657,2017-12-31,0.823915
919,000657,2018-12-31,0.940832
920,000657,2019-12-31,0.794016
921,000657,2020-12-31,0.822782
922,000659,2016-12-31,0.235881
923,000659,2017-12-31,0.327731
924,000659,2018-12-31,0.347384
925,000659,2019-12-31,0.455557
926,000659,2020-12-31,0.36351
927,000661,2016-12-31,0.298626
928,000661,2017-12-31,0.22099
929,000661,2018-12-31,0.286614
930,000661,2019-12-31,0.156457
931,000661,2020-12-31,0.101796
932,000662,2016-12-31,0.566927
933,000662,2017-12-31,0.749769
934,000662,2018-12-31,0.949841
935,000662,2019-12-31,0.382543
936,000663,2016-12-31,0.68488
937,000663,2017-12-31,0.647999
938,000663,2018-12-31,0.781213
939,000663,2019-12-31,0.77122
940,000663,2020-12-31,0.721654
941,000665,2016-12-31,0.772849
942,000665,2017-12-31,0.978082
943,000665,2018-12-31,1.233544
944,000665,2019-12-31,1.169726
945,000665,2020-12-31,1.194712
946,000667,2016-12-31,0.875481
947,000667,2017-12-31,0.984292
948,000667,2018-12-31,1.063749
949,000667,2019-12-31,1.018666
950,000667,2020-12-31,0.912717
951,000668,2016-12-31,0.404476
952,000668,2017-12-31,0.601393
953,000668,2018-12-31,0.850756
954,000668,2019-12-31,0.757941
955,000668,2020-12-31,0.735702
956,000671,2016-12-31,0.976375
957,000671,2017-12-31,0.995118
958,000671,2018-12-31,1.064735
959,000671,2019-12-31,1.054486
960,000671,2020-12-31,1.098647
961,000672,2016-12-31,0.407938
962,000672,2017-12-31,0.518649
963,000672,2018-12-31,0.679674
964,000672,2019-12-31,0.521001
965,000672,2020-12-31,0.564829
966,000676,2017-12-31,0.790477
967,000676,2018-12-31,0.879271
968,000676,2019-12-31,0.777603
969,000676,2020-12-31,0.600289
970,000677,2016-12-31,0.130086
971,000677,2017-12-31,0.232552
972,000677,2018-12-31,0.354504
973,000677,2019-12-31,0.255812
974,000677,2020-12-31,0.338782
975,000678,2016-12-31,0.36722
976,000678,2018-12-31,0.739423
977,000678,2019-12-31,0.583648
978,000678,2020-12-31,0.711208
979,000679,2016-12-31,0.667936
980,000679,2017-12-31,0.854167
981,000679,2018-12-31,0.942754
982,000679,2019-12-31,0.883011
983,000679,2020-12-31,0.807091
984,000680,2016-12-31,0.764516
985,000680,2017-12-31,0.806079
986,000680,2018-12-31,0.96624
987,000680,2019-12-31,0.927966
988,000680,2020-12-31,0.931125
989,000681,2016-12-31,0.532481
990,000681,2017-12-31,0.481332
991,000681,2018-12-31,0.4155
992,000681,2019-12-31,0.32637
993,000681,2020-12-31,0.445211
994,000682,2017-12-31,0.774456
995,000682,2018-12-31,0.859334
996,000682,2019-12-31,0.728406
997,000682,2020-12-31,0.77106
998,000683,2016-12-31,0.944947
999,000683,2017-12-31,0.968197
1000,000683,2018-12-31,1.076103
1001,000683,2019-12-31,1.143372
1002,000683,2020-12-31,1.186545
1003,000685,2016-12-31,0.808484
1004,000685,2017-12-31,0.866056
1005,000685,2018-12-31,1.126474
1006,000685,2019-12-31,1.062325
1007,000685,2020-12-31,1.095655
1008,000688,2016-12-31,0.187606
1009,000688,2018-12-31,0.195713
1010,000688,2019-12-31,0.165285
1011,000688,2020-12-31,0.286751
1012,000690,2016-12-31,0.625618
1013,000690,2017-12-31,0.675308
1014,000690,2018-12-31,0.79934
1015,000690,2019-12-31,0.876527
1016,000690,2020-12-31,0.801705
1017,000691,2016-12-31,0.10202
1018,000691,2017-12-31,0.103326
1019,000691,2018-12-31,0.137813
1020,000691,2019-12-31,0.181271
1021,000691,2020-12-31,0.393293
1022,000692,2016-12-31,0.71109
1023,000692,2017-12-31,0.795038
1024,000692,2018-12-31,1.016946
1025,000692,2019-12-31,0.96157
1026,000692,2020-12-31,0.807048
1027,000695,2016-12-31,0.259426
1028,000695,2018-12-31,0.369282
1029,000695,2019-12-31,0.476176
1030,000695,2020-12-31,0.521023
1031,000697,2017-12-31,0.362165
1032,000697,2018-12-31,0.594861
1033,000697,2019-12-31,0.435136
1034,000697,2020-12-31,0.364778
1035,000698,2016-12-31,0.89912
1036,000698,2017-12-31,0.976154
1037,000698,2018-12-31,1.189936
1038,000698,2019-12-31,1.117059
1039,000698,2020-12-31,1.021134
1040,000700,2016-12-31,0.678991
1041,000700,2017-12-31,0.849015
1042,000700,2018-12-31,0.987356
1043,000700,2019-12-31,0.912172
1044,000700,2020-12-31,0.808932
1045,000701,2016-12-31,0.966608
1046,000701,2017-12-31,1.091604
1047,000701,2018-12-31,1.172876
1048,000701,2019-12-31,1.048533
1049,000701,2020-12-31,1.051468
1050,000702,2016-12-31,0.169528
1051,000702,2017-12-31,0.3403
1052,000702,2018-12-31,0.42834
1053,000702,2019-12-31,0.409908
1054,000702,2020-12-31,0.49729
1055,000703,2016-12-31,0.776427
1056,000703,2017-12-31,0.653943
1057,000703,2018-12-31,0.895907
1058,000703,2019-12-31,0.910005
1059,000703,2020-12-31,0.85896
1060,000705,2016-12-31,0.439128
1061,000705,2017-12-31,0.641755
1062,000705,2018-12-31,0.812046
1063,000705,2019-12-31,0.85659
1064,000705,2020-12-31,0.828252
1065,000708,2016-12-31,0.744923
1066,000708,2017-12-31,0.855807
1067,000708,2018-12-31,1.064076
1068,000708,2019-12-31,0.918056
1069,000708,2020-12-31,0.791858
1070,000709,2016-12-31,1.063848
1071,000709,2017-12-31,1.033961
1072,000709,2018-12-31,1.159983
1073,000709,2019-12-31,1.174154
1074,000709,2020-12-31,1.179071
1075,000710,2016-12-31,0.072089
1076,000710,2017-12-31,0.358498
1077,000710,2018-12-31,0.569943
1078,000710,2019-12-31,0.419735
1079,000710,2020-12-31,0.259074
1080,000711,2017-12-31,0.79124
1081,000711,2018-12-31,0.960632
1082,000711,2019-12-31,0.982847
1083,000711,2020-12-31,0.998232
1084,000713,2016-12-31,0.497722
1085,000713,2017-12-31,0.763903
1086,000713,2018-12-31,1.11646
1087,000713,2019-12-31,0.599912
1088,000713,2020-12-31,0.33256
1089,000715,2016-12-31,0.399704
1090,000715,2017-12-31,0.60599
1091,000715,2018-12-31,0.887977
1092,000715,2019-12-31,0.685672
1093,000715,2020-12-31,0.795483
1094,000716,2016-12-31,0.52546
1095,000716,2017-12-31,0.869603
1096,000716,2018-12-31,1.122802
1097,000716,2019-12-31,0.957274
1098,000716,2020-12-31,1.057975
1099,000717,2016-12-31,0.531286
1100,000717,2017-12-31,0.438427
1101,000717,2018-12-31,0.772731
1102,000717,2019-12-31,0.831904
1103,000717,2020-12-31,0.955813
1104,000718,2016-12-31,0.652142
1105,000718,2017-12-31,0.864805
1106,000718,2018-12-31,0.97043
1107,000718,2019-12-31,0.88549
1108,000718,2020-12-31,0.925295
1109,000719,2016-12-31,0.753516
1110,000719,2017-12-31,0.891246
1111,000719,2018-12-31,0.983527
1112,000719,2019-12-31,1.056281
1113,000719,2020-12-31,1.105697
1114,000720,2016-12-31,0.555176
1115,000720,2017-12-31,0.756039
1116,000720,2018-12-31,0.779629
1117,000720,2019-12-31,0.609598
1118,000720,2020-12-31,0.802247
1119,000721,2016-12-31,0.234937
1120,000721,2017-12-31,0.364187
1121,000721,2018-12-31,0.526609
1122,000721,2019-12-31,0.46643
1123,000721,2020-12-31,0.488447
1124,000722,2016-12-31,0.449131
1125,000722,2017-12-31,0.687144
1126,000722,2018-12-31,1.058338
1127,000722,2019-12-31,0.961686
1128,000722,2020-12-31,0.95678
1129,000723,2016-12-31,0.844792
1130,000723,2017-12-31,0.725158
1131,000723,2018-12-31,0.933513
1132,000723,2019-12-31,0.420684
1133,000723,2020-12-31,0.631158
1134,000725,2016-12-31,0.975851
1135,000725,2017-12-31,0.728055
1136,000725,2018-12-31,1.107197
1137,000725,2019-12-31,0.957165
1138,000725,2020-12-31,0.929789
1139,000726,2016-12-31,0.773858
1140,000726,2017-12-31,0.902789
1141,000726,2018-12-31,0.93883
1142,000726,2019-12-31,1.079793
1143,000726,2020-12-31,1.278243
1144,000727,2017-12-31,1.137641
1145,000727,2018-12-31,1.253886
1146,000727,2019-12-31,0.932015
1147,000727,2020-12-31,0.922698
1148,000729,2016-12-31,0.776306
1149,000729,2017-12-31,0.792531
1150,000729,2018-12-31,0.902664
1151,000729,2019-12-31,0.81724
1152,000729,2020-12-31,0.672074
1153,000731,2016-12-31,0.587004
1154,000731,2017-12-31,0.685686
1155,000731,2018-12-31,0.982824
1156,000731,2019-12-31,0.954594
1157,000731,2020-12-31,0.988454
1158,000732,2016-12-31,0.997591
1159,000732,2017-12-31,1.000993
1160,000732,2018-12-31,1.063074
1161,000732,2019-12-31,1.0895
1162,000732,2020-12-31,1.058139
1163,000733,2016-12-31,0.673953
1164,000733,2017-12-31,0.769406
1165,000733,2018-12-31,0.943753
1166,000733,2019-12-31,0.736145
1167,000733,2020-12-31,0.269155
1168,000735,2016-12-31,0.632623
1169,000735,2017-12-31,0.544548
1170,000735,2018-12-31,0.493895
1171,000735,2019-12-31,0.466414
1172,000735,2020-12-31,0.582756
1173,000736,2016-12-31,0.937602
1174,000736,2017-12-31,0.994036
1175,000736,2018-12-31,1.023358
1176,000736,2019-12-31,1.054445
1177,000736,2020-12-31,1.090371
1178,000737,2016-12-31,0.414972
1179,000737,2017-12-31,0.478836
1180,000737,2018-12-31,0.575765
1181,000737,2019-12-31,0.564474
1182,000737,2020-12-31,0.363584
1183,000738,2016-12-31,0.228466
1184,000738,2017-12-31,0.372807
1185,000738,2018-12-31,0.471074
1186,000738,2019-12-31,0.466593
1187,000738,2020-12-31,0.307713
1188,000739,2016-12-31,0.502469
1189,000739,2017-12-31,0.561717
1190,000739,2018-12-31,0.521431
1191,000739,2019-12-31,0.367879
1192,000739,2020-12-31,0.245427
1193,000751,2016-12-31,0.413434
1194,000751,2017-12-31,0.461376
1195,000751,2018-12-31,0.746095
1196,000751,2019-12-31,0.704624
1197,000751,2020-12-31,0.713983
1198,000753,2016-12-31,0.732214
1199,000753,2017-12-31,0.781293
1200,000753,2018-12-31,0.91535
1201,000753,2019-12-31,0.919746
1202,000753,2020-12-31,0.957589
1203,000755,2016-12-31,0.606358
1204,000755,2017-12-31,0.444711
1205,000755,2018-12-31,0.917895
1206,000755,2019-12-31,0.930553
1207,000755,2020-12-31,0.946612
1208,000756,2016-12-31,0.661815
1209,000756,2017-12-31,0.665965
1210,000756,2018-12-31,0.93362
1211,000756,2019-12-31,0.864829
1212,000756,2020-12-31,0.808868
1213,000757,2016-12-31,0.220502
1214,000757,2018-12-31,0.4244
1215,000757,2019-12-31,0.783951
1216,000757,2020-12-31,0.777561
1217,000758,2016-12-31,0.723084
1218,000758,2017-12-31,0.789844
1219,000758,2018-12-31,1.08982
1220,000758,2019-12-31,0.995997
1221,000758,2020-12-31,0.956259
1222,000759,2016-12-31,0.733085
1223,000759,2017-12-31,0.699561
1224,000759,2018-12-31,1.003933
1225,000759,2019-12-31,0.860047
1226,000759,2020-12-31,0.927769
1227,000760,2016-12-31,0.357012
1228,000760,2017-12-31,0.50962
1229,000760,2018-12-31,0.319751
1230,000760,2019-12-31,0.409012
1231,000761,2016-12-31,0.957524
1232,000761,2017-12-31,0.992676
1233,000761,2018-12-31,1.111597
1234,000761,2019-12-31,1.101496
1235,000761,2020-12-31,1.180174
1236,000762,2016-12-31,0.334469
1237,000762,2017-12-31,0.378526
1238,000762,2018-12-31,0.733806
1239,000762,2019-12-31,0.667979
1240,000762,2020-12-31,0.385182
1241,000766,2016-12-31,0.471218
1242,000766,2018-12-31,0.842992
1243,000766,2019-12-31,0.637306
1244,000766,2020-12-31,0.889474
1245,000767,2016-12-31,1.042761
1246,000767,2017-12-31,0.98463
1247,000767,2018-12-31,1.008782
1248,000767,2019-12-31,1.0096
1249,000767,2020-12-31,0.942636
1250,000768,2016-12-31,0.487924
1251,000768,2017-12-31,0.583211
1252,000768,2018-12-31,0.73416
1253,000768,2019-12-31,0.629109
1254,000768,2020-12-31,0.403988
1255,000777,2016-12-31,0.208785
1256,000777,2017-12-31,0.318269
1257,000777,2018-12-31,0.475466
1258,000777,2019-12-31,0.430962
1259,000777,2020-12-31,0.412399
1260,000778,2016-12-31,0.992228
1261,000778,2017-12-31,0.996075
1262,000778,2018-12-31,1.093385
1263,000778,2019-12-31,1.1277
1264,000778,2020-12-31,1.209592
1265,000779,2016-12-31,0.175452
1266,000779,2017-12-31,0.216167
1267,000779,2018-12-31,1.010468
1268,000779,2019-12-31,0.78092
1269,000779,2020-12-31,0.852382
1270,000782,2016-12-31,0.445747
1271,000782,2017-12-31,0.515998
1272,000782,2018-12-31,0.81525
1273,000782,2019-12-31,0.892282
1274,000782,2020-12-31,0.915533
1275,000785,2016-12-31,0.517945
1276,000785,2017-12-31,0.703531
1277,000785,2018-12-31,0.893276
1278,000785,2019-12-31,0.948662
1279,000785,2020-12-31,0.967733
1280,000786,2016-12-31,0.701126
1281,000786,2017-12-31,0.423445
1282,000786,2018-12-31,0.708381
1283,000786,2019-12-31,0.429968
1284,000786,2020-12-31,0.313369
1285,000788,2016-12-31,0.229035
1286,000788,2017-12-31,0.35518
1287,000788,2018-12-31,0.529708
1288,000788,2019-12-31,0.47466
1289,000788,2020-12-31,0.493401
1290,000789,2016-12-31,0.940446
1291,000789,2017-12-31,0.822019
1292,000789,2018-12-31,0.944969
1293,000789,2019-12-31,0.842149
1294,000789,2020-12-31,0.923251
1295,000790,2016-12-31,0.17897
1296,000790,2017-12-31,0.362665
1297,000790,2018-12-31,0.429849
1298,000790,2019-12-31,0.373514
1299,000790,2020-12-31,0.387819
1300,000791,2016-12-31,0.797092
1301,000791,2017-12-31,0.905667
1302,000791,2018-12-31,1.071868
1303,000791,2019-12-31,1.126457
1304,000791,2020-12-31,1.081265
1305,000792,2016-12-31,0.915749
1306,000792,2017-12-31,0.834853
1307,000792,2018-12-31,0.991399
1308,000792,2019-12-31,0.29874
1309,000793,2016-12-31,0.535256
1310,000793,2017-12-31,0.630819
1311,000793,2018-12-31,0.967159
1312,000793,2019-12-31,0.960869
1313,000793,2020-12-31,0.852673
1314,000795,2016-12-31,0.458636
1315,000795,2017-12-31,0.468249
1316,000795,2018-12-31,0.666539
1317,000795,2019-12-31,0.433096
1318,000795,2020-12-31,0.510301
1319,000796,2016-12-31,0.635755
1320,000796,2017-12-31,0.685038
1321,000796,2018-12-31,0.674433
1322,000796,2019-12-31,0.579729
1323,000796,2020-12-31,0.320464
1324,000797,2016-12-31,0.665291
1325,000797,2017-12-31,0.763975
1326,000797,2018-12-31,0.991831
1327,000797,2019-12-31,1.022667
1328,000797,2020-12-31,1.040589
1329,000798,2016-12-31,0.229324
1330,000798,2017-12-31,0.340297
1331,000798,2018-12-31,0.545825
1332,000798,2019-12-31,0.493988
1333,000798,2020-12-31,0.273409
1334,000799,2016-12-31,0.415517
1335,000799,2017-12-31,0.347925
1336,000799,2018-12-31,0.487873
1337,000799,2019-12-31,0.25939
1338,000799,2020-12-31,0.082876
1339,000800,2016-12-31,0.686735
1340,000800,2017-12-31,0.689672
1341,000800,2018-12-31,0.890521
1342,000800,2019-12-31,0.736398
1343,000800,2020-12-31,0.929716
1344,000801,2016-12-31,0.375807
1345,000801,2017-12-31,0.589079
1346,000801,2018-12-31,0.730428
1347,000801,2019-12-31,0.639085
1348,000801,2020-12-31,0.587588
1349,000803,2017-12-31,0.313083
1350,000803,2018-12-31,0.486865
1351,000803,2019-12-31,0.170557
1352,000803,2020-12-31,0.58621
1353,000807,2016-12-31,0.86415
1354,000807,2017-12-31,0.725134
1355,000807,2018-12-31,0.978167
1356,000807,2019-12-31,0.979567
1357,000807,2020-12-31,0.834016
1358,000809,2016-12-31,0.774009
1359,000809,2017-12-31,0.993731
1360,000809,2018-12-31,1.278123
1361,000809,2019-12-31,1.259455
1362,000809,2020-12-31,1.460352
1363,000810,2016-12-31,0.585135
1364,000810,2017-12-31,0.643597
1365,000810,2018-12-31,0.763133
1366,000810,2019-12-31,0.564072
1367,000810,2020-12-31,0.717458
1368,000811,2016-12-31,0.579852
1369,000811,2017-12-31,0.723476
1370,000811,2018-12-31,0.936775
1371,000811,2019-12-31,0.855341
1372,000811,2020-12-31,0.800462
1373,000812,2016-12-31,0.288014
1374,000812,2017-12-31,0.55177
1375,000812,2018-12-31,0.703735
1376,000812,2019-12-31,0.756866
1377,000812,2020-12-31,0.769525
1378,000813,2016-12-31,0.456345
1379,000813,2017-12-31,0.416885
1380,000813,2018-12-31,0.445397
1381,000813,2019-12-31,0.437356
1382,000813,2020-12-31,0.619034
1383,000815,2016-12-31,0.338391
1384,000815,2017-12-31,0.420049
1385,000815,2018-12-31,0.721474
1386,000815,2019-12-31,0.559537
1387,000815,2020-12-31,0.66996
1388,000816,2016-12-31,0.61398
1389,000816,2017-12-31,0.852106
1390,000816,2018-12-31,1.263645
1391,000816,2019-12-31,1.060016
1392,000816,2020-12-31,0.55201
1393,000818,2016-12-31,0.293146
1394,000818,2017-12-31,0.374153
1395,000818,2018-12-31,0.526782
1396,000818,2019-12-31,0.291529
1397,000818,2020-12-31,0.302922
1398,000819,2016-12-31,0.120172
1399,000819,2017-12-31,0.231875
1400,000819,2018-12-31,0.344828
1401,000819,2019-12-31,0.394038
